Published_time,news_content,news_headline
2022-06-06 14:15:00,"BLW thoát diện hạn chế giao dịch: Ngày 06/06, Sở Giao dịch Chứng khoán Hà Nội (HNX) thông báo đưa cổ phiếu của CTCP Cấp nước Bạc Liêu (UPCoM: BLW) ra khỏi diện bị hạn chế giao dịch.",BLW thoát diện hạn chế giao dịch
2022-06-06 08:10:00,"Chủ tịch G36 đăng ký mua 5 triệu cp: Nhằm mục đích đầu tư, ông Nguyễn Đăng Giáp - Chủ tịch HĐQT Tổng Công ty 36 - CTCP (UPCoM: G36) đăng ký mua 5 triệu cp từ ngày 06/06-05/07.",Chủ tịch G36 đăng ký mua 5 triệu cp
2022-06-04 19:00:00,"GAS nối tiếp đà tăng cho VN-Index: Tuần 30/05-03/06/2022, hai chỉ số thị trường đều có sự biến động nhẹ, nhưng theo 2 hướng ngược chiều nhau. Trong khi VN-Index tăng 0.2% so với tuần...",GAS nối tiếp đà tăng cho VN-Index
2022-06-03 15:18:00,"Nhịp đập Thị trường 03/06: Thủy sản đảo chiều ấn tượng, VN-Index được kéo về gần tham chiếu: Thị trường biến động mạnh trong phiên giao dịch chiều, VN-Index rớt sâu rồi nhanh chóng được kéo xanh trước khi kết phiên dưới tham chiếu một chút.","Nhịp đập Thị trường 03/06: Thủy sản đảo chiều ấn tượng, VN-Index được kéo về gần tham chiếu"
2022-06-03 08:46:00,Chuyên gia nói gì về phiên ATC gây bão?: Diễn biến bất thường trong ATC khiến các nhà đầu tư có ác cảm và muốn bỏ phiên khớp lệnh định kỳ này.,Chuyên gia nói gì về phiên ATC gây bão?
2022-06-02 15:40:00,Tổng Giám đốc APS đã mua xong 1 triệu cp: Tổng Giám đốc kiêm Thành viên HĐQT CTCP Chứng khoán Châu Á Thái Bình Dương (HNX: APS) - ông Nguyễn Đỗ Lăng thông báo đã mua xong 1 triệu cp APS như...,Tổng Giám đốc APS đã mua xong 1 triệu cp
2022-06-02 10:40:00,"Một cá nhân ngồi ghế cổ đông lớn VIG: Ông Lâm Kiệt chính thức trở thành cổ đông lớn của CTCP Chứng khoán Thương mại và Công nghiệp Việt Nam (HNX: VIG) với tỷ lệ sở hữu 5.08%, tương đương...",Một cá nhân ngồi ghế cổ đông lớn VIG
2022-06-01 20:00:00,"Thị trường chứng quyền 02/06/2022: Sắc đỏ tiếp tục áp đảo?: Kết thúc phiên giao dịch ngày 01/06/2022, toàn thị trường có 65 mã giảm, 26 mã tăng và 21 mã đứng giá. Khối ngoại tiếp tục bán ròng với tổng mức bán...",Thị trường chứng quyền 02/06/2022: Sắc đỏ tiếp tục áp đảo?
2022-06-01 10:53:00,"Khối ngoại mua ròng trên cả hai sàn trong tháng 5: Trong bối cảnh thị trường chứng khoán có nhiều biến động, nhà đầu tư nước ngoài (NĐTNN) đã tiếp tục mua ròng trên sàn HOSE trong tháng 5/2022. Không...",Khối ngoại mua ròng trên cả hai sàn trong tháng 5
2022-05-31 16:10:00,"VNDirect: Thị trường chứng khoán kỳ vọng tiếp tục hồi phục trong tháng 6: Tại Báo cáo Chiến lược thị trường tháng 6/2022, Công ty Chứng khoán VNDirect (VNDS) kỳ vọng chứng khoán sẽ tiếp tục hồi phục trong tháng 6. Tuy...",VNDirect: Thị trường chứng khoán kỳ vọng tiếp tục hồi phục trong tháng 6
2022-05-31 10:02:00,[IR AWARDS] Lịch công bố thông tin tháng 06/2022 cần nhớ: Một số sự kiện công bố thông tin định kỳ trên thị trường chứng khoán đáng chú ý trong tháng 06 gồm có MSCI đánh giá và xếp hạng thị trường thường...,[IR AWARDS] Lịch công bố thông tin tháng 06/2022 cần nhớ
2022-05-30 19:30:00,Chứng khoán phái sinh Ngày 31/05/2022: Tâm lý lạc quan vẫn hiện hữu: Các hợp đồng tương lai đồng loạt tăng điểm trong phiên giao dịch ngày 30/05/2022. Basis hợp đồng VN30F2206 mở rộng hơn so với phiên trước đó và đạt...,Chứng khoán phái sinh Ngày 31/05/2022: Tâm lý lạc quan vẫn hiện hữu
2022-05-30 12:27:00,"Phân tích kỹ thuật phiên chiều 30/05: Tâm lý thận trọng vẫn còn tiếp diễn: Trong phiên giao dịch buổi sáng ngày 30/05/2022, VN-Index tiếp tục hồi phục và hình thành mẫu hình nến Hammer.",Phân tích kỹ thuật phiên chiều 30/05: Tâm lý thận trọng vẫn còn tiếp diễn
2022-05-29 18:00:00,"Vietstock Weekly 30/05-03/06/2022: Hướng tới mục tiêu 1,300 điểm: Trong khung thời gian tuần (23-27/05/2022), VN-Index tiếp tục tăng điểm sau khi test ngưỡng Fibonacci Retracement 38.2% và đỉnh cũ đã bị vượt qua của...","Vietstock Weekly 30/05-03/06/2022: Hướng tới mục tiêu 1,300 điểm"
2022-05-27 15:00:00,"Cổ phiếu giảm sàn 7 phiên liên tiếp, KHB nói gì?: Sau khi cổ phiếu giảm sàn 7 phiên liên tiếp từ 08/04, từ 7,100 đồng/cp xuống còn 2,500 đồng/cp, CTCP Khoáng sản Hòa Bình (UPCoM: KHB) đã có văn bản...","Cổ phiếu giảm sàn 7 phiên liên tiếp, KHB nói gì?"
2022-05-27 10:11:00,"Bầu Thụy đăng ký bán hết 87.4 triệu cổ phiếu THD: Ông Nguyễn Đức Thụy (hay Bầu Thụy) vừa đăng ký bán hơn 87 triệu cp (24.97%) đang sở hữu tại CTCP Thaiholdings (HNX: THD), đồng nghĩa với việc sẽ...",Bầu Thụy đăng ký bán hết 87.4 triệu cổ phiếu THD
2022-05-26 17:00:00,Vietstock Daily 27/05/2022: Tâm lý thận trọng gia tăng: VN-Index xuất hiện mẫu hình nến Spinning Top sau khi test đường middle của Bollinger Bands. Điều này cho thấy tâm lý nhà đầu tư đang khá phân vân.,Vietstock Daily 27/05/2022: Tâm lý thận trọng gia tăng
2022-05-26 08:38:00,"SSI: FTSE ETF sẽ gọi tên SHB, NLG, VHC: Mới đây, SSI Reseach, bộ phận phân tích của CTCK SSI, dự báo SHB, NLG, VHC sẽ được thêm vào rổ FTSE ETF.","SSI: FTSE ETF sẽ gọi tên SHB, NLG, VHC"
2022-05-25 17:47:00,"Tự doanh 25/05: Mua ròng mạnh MWG, PNJ và MBB: Phiên 25/05, tự doanh công ty chứng khoán tiếp tục mua ròng với hơn 57 tỷ đồng. Trong đó, MWG, PNJ và MBB là 3 trong số 10 mã được mua ròng nhiều...","Tự doanh 25/05: Mua ròng mạnh MWG, PNJ và MBB"
2022-05-25 13:48:00,"Thành viên HĐQT VinaCapital: Nên cấm lãnh đạo doanh nghiệp bình luận về cổ phiếu : Tại tọa đàm ""Giải pháp phát triển thị trường chứng khoán bền vững"" tổ chức sáng 25/05, các diễn giả, khách mời đã đưa ra nhiều giải pháp, kiến nghị...",Thành viên HĐQT VinaCapital: Nên cấm lãnh đạo doanh nghiệp bình luận về cổ phiếu 
2022-05-24 17:18:00,"Vietstock Daily 25/05/2022: Khối lượng giao dịch duy trì mức thấp: Tâm lý bi quan của phiên trước phần nào được giải tỏa khi VN-Index phục hồi trở lại. Tuy nhiên, sự thận trọng vẫn còn cao khi khối lượng giao dịch...",Vietstock Daily 25/05/2022: Khối lượng giao dịch duy trì mức thấp
2022-05-24 10:00:00,"Sếp Phó TNT gom thành công 1 triệu cp: Ông Nguyễn Bá Huấn - Phó Chủ tịch HĐQT kiêm Phó Tổng Giám đốc của CTCP Tập đoàn TNT (HOSE: TNT) vừa mua 1 triệu cp, thời gian đăng ký từ ngày...",Sếp Phó TNT gom thành công 1 triệu cp
2022-05-23 17:29:00,"Tự doanh 23/05: Bán ròng mạnh nhất HPG và SSI: Phiên 23/05, tự doanh công ty chứng khoán bán ròng gần 128 tỷ đồng. Chiều bán ròng tiếp tục tập trung vào cổ phiếu VN30 như HPG, SSI, VIC, VPB, NVL...",Tự doanh 23/05: Bán ròng mạnh nhất HPG và SSI
2022-05-23 12:42:00,"Phân tích kỹ thuật phiên chiều 23/05: Khối lượng duy trì ở mức thấp: Trong phiên giao dịch buổi sáng ngày 23/05/2022, VN-Index quay trở lại đà giảm và hình thành mẫu hình nến Black Marubozu. Điều này cho thấy sự bi...",Phân tích kỹ thuật phiên chiều 23/05: Khối lượng duy trì ở mức thấp
2022-05-21 20:30:00,"Vì sao thị trường sạch bóng trái phiếu doanh nghiệp bất động sản?: Theo các chuyên gia, việc không doanh nghiệp bất động sản nào phát hành trái phiếu trong tháng 4 cho thấy dòng vốn này đã bị siết quá chặt, có thể...",Vì sao thị trường sạch bóng trái phiếu doanh nghiệp bất động sản?
2022-05-20 17:41:00,"Tự doanh 20/05: Mua ròng nhẹ sau 2 phiên bán ròng: Phiên 20/05, tự doanh công ty chứng khoán mua ròng gần 87 tỷ đồng, đảo chiều sau 2 phiên bán ròng 18 - 19/05. Lực mua mạnh tập trung ở nhiều cổ...",Tự doanh 20/05: Mua ròng nhẹ sau 2 phiên bán ròng
2022-05-20 11:04:00,"Thư ngỏ gửi đến những nhà đầu tư kỳ cựu trên thị trường chứng khoán Việt: Trải qua hành trình hơn hai thập kỷ, thị trường chứng khoán Việt Nam nay đã rất khác so với giai đoạn sơ khai cả về chất lẫn về lượng. Song, cung bậc...",Thư ngỏ gửi đến những nhà đầu tư kỳ cựu trên thị trường chứng khoán Việt
2022-05-19 20:00:00,"Thị trường chứng quyền 20/05/2022: Bên bán tiếp tục chiếm ưu thế: Kết thúc phiên giao dịch ngày 19/05/2022, toàn thị trường có 70 mã giảm, 29 mã tăng và 14 mã đứng giá. Khối ngoại tiếp tục bán ròng với tổng mức bán...",Thị trường chứng quyền 20/05/2022: Bên bán tiếp tục chiếm ưu thế
2022-05-19 13:00:00,"Một thị trường chứng khoán “bình thường mới”: COVID-19 từng được coi là thiên nga đen với thị trường chứng khoán. Tuy nhiên, trong những năm dịch bệnh hoành hành, chứng khoán lên như diều gặp...",Một thị trường chứng khoán “bình thường mới”
2022-05-18 20:00:00,"Thị trường chứng quyền 19/05/2022: CNVL2203 và CPDR2201 đang được định giá hấp dẫn: Kết thúc phiên giao dịch ngày 18/05/2022, toàn thị trường có 59 mã giảm, 35 mã tăng và 18 mã đứng giá. Khối ngoại tiếp tục bán ròng với tổng mức bán...",Thị trường chứng quyền 19/05/2022: CNVL2203 và CPDR2201 đang được định giá hấp dẫn
2022-05-18 13:21:00,"PAN sở hữu 98.3% Bibica sau chào mua công khai: CTCP Tập đoàn PAN (HOSE: PAN) đã mua được từ 17 nhà đầu tư gần 7.4 triệu cp của CTCP Bibica (HOSE: BBC), sau đợt chào mua công khai hơn 7.7 triệu cp...",PAN sở hữu 98.3% Bibica sau chào mua công khai
2022-05-17 19:30:00,"Thị trường chứng khoán - thị trường của niềm tin!: Thị trường chứng khoán mang vẻ đẹp của sự bất ngờ, diễn biến kịch tính năm ngoài sức tưởng tượng của những người sáng tạo nhất. Phiên 17/05, VN-Index...",Thị trường chứng khoán - thị trường của niềm tin!
2022-05-17 12:31:00,"HOSE sẽ công bố số liệu tự doanh chiều 17/05, HNX đảm bảo công bố trước 23/05: Sở GDCK TP.Hồ Chí Minh (HOSE) sẽ công bố thông tin số liệu tự doanh của công ty chứng khoán ngay trong chiều hôm nay (17/05). Sở GDCK Hà Nội (HNX) do...","HOSE sẽ công bố số liệu tự doanh chiều 17/05, HNX đảm bảo công bố trước 23/05"
2022-05-17 08:24:00,"Giữa lúc cổ phiếu lao dốc, CIA lại muốn bán toàn bộ cổ phiếu quỹ: CTCP Dịch vụ Sân bay Quốc tế Cam Ranh (HNX: CIA) đăng ký bán hơn 1 triệu cp quỹ từ ngày 25/05-23/06.","Giữa lúc cổ phiếu lao dốc, CIA lại muốn bán toàn bộ cổ phiếu quỹ"
2022-05-16 17:10:00,Vietstock Daily 17/05/2022: Rủi ro giảm điểm trong ngắn hạn tăng cao: VN-Index có phiên giao dịch đảo chiều từ xanh sang đỏ. Chỉ số kết phiên với mức giảm gần 11 điểm và hình thành mẫu hình gần giống Three Black...,Vietstock Daily 17/05/2022: Rủi ro giảm điểm trong ngắn hạn tăng cao
2022-05-16 11:48:00,"Kỳ vọng gì ở cổ phiếu ""trụ"" CTG, HPG và GAS?: Dựa theo định giá, triển vọng kinh doanh và rủi ro đi kèm, KBSV khuyến nghị mua CTG giá mục tiêu 38,400 đồng/cp. Với kỳ vọng GAS hưởng lợi từ việc...","Kỳ vọng gì ở cổ phiếu ""trụ"" CTG, HPG và GAS?"
2022-05-15 17:00:00,"SGI Capital: Hoảng loạn và bán tháo đang mang lại cơ hội đầu tư tốt: Sự hoảng loạn và bán tháo của thị trường đang một lần nữa mang lại cơ hội đầu tư tốt nhất kể từ đáy COVID 3/2020. Nếu có tiền nhàn rỗi, đây là thời...",SGI Capital: Hoảng loạn và bán tháo đang mang lại cơ hội đầu tư tốt
2022-05-13 15:30:00,"Giá cổ phiếu lao dốc, Tổng Giám đốc DGC đăng ký gom 1 triệu cp: Giữa bối cảnh thị trường chứng khoán đi vào xu hướng giảm, nhiều cổ phiếu lao dốc, Tổng Giám đốc kiêm Thành viên HĐQT CTCP Tập đoàn Hóa chất Đức...","Giá cổ phiếu lao dốc, Tổng Giám đốc DGC đăng ký gom 1 triệu cp"
2022-05-13 06:00:00,"DIG, DGC, KDH, DPM, SSI và VND vào rổ MSCI Frontier Market Index: Rạng sáng 13/05 theo giờ Việt Nam, MSCI vừa thông báo thêm DIG, DGC, KDH, DPM, SSI và VND vào MSCI Frontier Market Index trong kỳ đảo danh mục quý...","DIG, DGC, KDH, DPM, SSI và VND vào rổ MSCI Frontier Market Index"
2022-05-12 15:39:00,"Nhịp đập Thị trường 12/05: VN-Index lại rớt mạnh lần thứ hai trong tháng “Sell in May”: VN-Index lại có thêm 1 phiên giảm hơn 50 điểm trong tháng 5 này, cụ thể là giảm gần 63 điểm vào cuối phiên chiều nay, với hơn trăm mã giảm xanh mặt...",Nhịp đập Thị trường 12/05: VN-Index lại rớt mạnh lần thứ hai trong tháng “Sell in May”
2022-05-12 10:00:00,"Ngày 12/05/2022: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock: Các cổ phiếu nóng được phân tích trong báo cáo của Phòng Tư vấn Vietstock gồm: AGG, CMX, FLC, KSB, NLG, PNJ, LIG, VIC, VPB và VNM.",Ngày 12/05/2022: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock
2022-05-11 15:48:00,Cổ phiếu FCC thoát diện bị hạn chế giao dịch: Sở Giao dịch chứng khoán Hà Nội (HNX) vừa thông báo đưa cổ phiếu của CTCP Liên hợp Thực phẩm (UPCoM: FCC) ra khỏi diện bị hạn chế giao dịch.,Cổ phiếu FCC thoát diện bị hạn chế giao dịch
2022-05-10 19:30:00,"Góc nhìn 11/05: Nâng dần tỷ trọng?: KBSV khuyến nghị nhà đầu tư nâng dần tỷ trọng cho các vị thế ngắn hạn tại vùng hỗ trợ nhưng cần khống chế tỷ trọng ở mức vừa phải, tương ứng với mức...",Góc nhìn 11/05: Nâng dần tỷ trọng?
2022-05-10 14:00:00,Một công ty chứng khoán đăng ký mua 5 triệu cp SAM: CTCP Chứng khoán Quốc Gia vừa đăng ký mua 5 triệu cp của CTCP SAM Holdings (HOSE: SAM) từ ngày 13/05-10/06.,Một công ty chứng khoán đăng ký mua 5 triệu cp SAM
2022-05-09 20:51:00,"Góc nhìn 10/05: Đà giảm có thể tiếp diễn, tạm dừng giải ngân: Các công ty chứng khoán (CTCK) dự báo thị trường có thể điều chỉnh về vùng giá sâu hơn để tìm lực cầu bắt đáy.","Góc nhìn 10/05: Đà giảm có thể tiếp diễn, tạm dừng giải ngân"
2022-05-09 13:59:00,"Không hình sự hóa - trấn an thôi thì chưa đủ: Sau khi làm việc với Ngân hàng Nhà nước, Bộ Công an và các cơ quan liên quan… Bộ trưởng Bộ Tài chính Hồ Đức Phớc cho biết vào chiều 25-4 rằng các bộ...",Không hình sự hóa - trấn an thôi thì chưa đủ
2022-05-09 08:24:00,"UBCKNN yêu cầu các bên liên quan tuân thủ nghĩa vụ báo cáo, công bố thông tin trên TTCK: Nhằm tăng cường tính công khai, minh bạch đảm bảo cho thị trường chứng khoán (TTCK) hoạt động ổn định, an toàn và phát triển bền vững, Ủy ban Chứng...","UBCKNN yêu cầu các bên liên quan tuân thủ nghĩa vụ báo cáo, công bố thông tin trên TTCK"
2022-05-07 20:30:00,"Chứng khoán tiếp tục giảm mạnh: Đà giảm của thị trường có vẻ vẫn chưa dứt, phiên cuối tuần qua (06/05), VN-Index lại giảm hơn 30 điểm.",Chứng khoán tiếp tục giảm mạnh
2022-05-06 15:25:00,"1.5 triệu C4G đã được sang tay?: Trong ngày 27/04/2022, CTCP Xây dựng Dũng Hưng đã bán 1.5 triệu cp C4G của CTCP Tập đoàn CIENCO4 (UPCoM: C4G).",1.5 triệu C4G đã được sang tay?
2022-05-06 06:00:00,06/05: Đọc gì trước giờ giao dịch chứng khoán?: Cùng điểm lại những tin tức tài chính kinh tế trong nước và quốc tế đáng chú ý diễn ra trong 24h qua trước giờ giao dịch hôm nay.,06/05: Đọc gì trước giờ giao dịch chứng khoán?
2022-05-05 12:34:00,"Phân tích kỹ thuật phiên chiều 05/05: Khối lượng vẫn duy trì mức thấp: Trong phiên giao dịch buổi sáng ngày 05/05/2022, VN-Index tiếp tục xuất hiện cây nến đỏ có thân dài cho thấy tâm lý nhà đầu tư đang khá bi quan.",Phân tích kỹ thuật phiên chiều 05/05: Khối lượng vẫn duy trì mức thấp
2022-05-04 17:15:00,Vietstock Daily 05/05/2022: Rủi ro giảm điểm vẫn còn: VN-Index có phiên giao dịch tiêu cực với mức giảm hơn 18 điểm. Mẫu hình nến Black Marubozu hình thành cho thấy bên bán đang chiếm ưu thế lớn. Dòng...,Vietstock Daily 05/05/2022: Rủi ro giảm điểm vẫn còn
2022-05-04 09:50:00,TTF giải trình nguyên nhân cổ phiếu bị cảnh báo: CTCP Tập đoàn Kỹ nghệ gỗ Trường Thành (HOSE: TTF) vừa có văn bản giải trình về nguyên nhân dẫn đến tình trạng chứng khoán bị cảnh báo và phương án...,TTF giải trình nguyên nhân cổ phiếu bị cảnh báo
2022-05-03 10:07:00,"Nâng cao hiệu lực của Luật Chứng khoán: Sau những lùm xùm trên thị trường trái phiếu doanh nghiệp và thị trường chứng khoán, điều quan trọng hơn là tạo một thị trường minh bạch, hiệu quả và...",Nâng cao hiệu lực của Luật Chứng khoán
2022-05-01 20:00:00,"Lành mạnh hóa thị trường tài chính một cách… lành mạnh!: Gần đây, các thông điệp mạnh mẽ về quyết tâm làm trong sạch, lành mạnh hóa thị trường chứng khoán, trái phiếu doanh nghiệp liên tục được đưa ra từ...",Lành mạnh hóa thị trường tài chính một cách… lành mạnh!
2022-04-29 12:20:00,"Phân tích kỹ thuật phiên chiều 29/04: Dòng tiền vẫn còn thận trọng: Trong phiên giao dịch buổi sáng ngày 29/04/2022, VN-Index xuất hiện cây nến xanh có thân dài cho thấy tâm lý nhà đầu tư đang lạc quan.",Phân tích kỹ thuật phiên chiều 29/04: Dòng tiền vẫn còn thận trọng
2022-04-28 15:30:00,"Nhịp đập Thị trường 28/04: Large Cap tiếp tục chèn ép chỉ số, thanh khoản không có dấu hiệu cải thiện: VN-Index tiếp tục giằng co trong phiên chiều, và đóng cửa dưới tham chiếu chưa đến 3 điểm. Diễn biến của chỉ số này tưởng chừng thuận lợi khi bước...","Nhịp đập Thị trường 28/04: Large Cap tiếp tục chèn ép chỉ số, thanh khoản không có dấu hiệu cải thiện"
2022-04-28 06:00:00,28/04: Đọc gì trước giờ giao dịch chứng khoán?: Cùng điểm lại những tin tức tài chính kinh tế đáng chú ý diễn ra trong 24h qua trước giờ giao dịch hôm nay.,28/04: Đọc gì trước giờ giao dịch chứng khoán?
2022-04-27 09:50:00,Logistics ASG muốn VFC trở thành công ty con: Cổ đông lớn nhất của CTCP Vinafco (UPCoM: VFC) là CTCP Logistics ASG mới đây đăng ký mua hơn 2 triệu cp VFC từ ngày 28/04-27/05. Nếu giao dịch diễn...,Logistics ASG muốn VFC trở thành công ty con
2022-04-26 14:07:00,"Sửa quy định về dự phòng tổn thất các khoản đầu tư chứng khoán: Bộ Tài chính vừa ban hành Thông tư 24/2022/TT-BTC sửa đổi, bổ sung Thông tư số 48/2019/TT-BTC hướng dẫn việc trích lập và xử lý các khoản dự phòng...",Sửa quy định về dự phòng tổn thất các khoản đầu tư chứng khoán
2022-04-25 19:30:00,Chứng khoán phái sinh Ngày 26/04/2022: Phe Short thắng thế: Các hợp đồng tương lai đồng loạt giảm điểm mạnh trong phiên giao dịch ngày 25/04/2022. Basis hợp đồng VN30F2205 đảo chiều so với phiên trước và đạt...,Chứng khoán phái sinh Ngày 26/04/2022: Phe Short thắng thế
2022-04-25 12:10:00,"Phân tích kỹ thuật phiên chiều 25/04: Đà lao dốc quay trở lại: Trong phiên giao dịch buổi sáng ngày 25/04/2022, VN-Index quay lại đà giảm mạnh và hình thành mẫu hình nến gần giống Black Marubozu.",Phân tích kỹ thuật phiên chiều 25/04: Đà lao dốc quay trở lại
2022-04-24 12:18:00,"Cổ phiếu vào diện cảnh báo, FLC giải trình như thế nào?: Ngày 21/04, CTCP Tập đoàn FLC (HOSE: FLC) đã nhận Quyết định của Sở Giao dịch Chứng khoán TP.HCM (HOSE) về việc chuyển cổ phiếu FLC vào diện cảnh...","Cổ phiếu vào diện cảnh báo, FLC giải trình như thế nào?"
2022-04-23 08:38:00,"Ông Trần Bá Dương: Cần đề cao sự tư vấn và tham gia kiểm soát của các tổ chức kiểm toán quốc tế: Chia sẻ về ""kinh nghiệm huy động vốn trái phiếu của Thaco"", ông Trần Bá Dương Chủ tịch CTCP Ô tô Trường Hải (Thaco) cho biết doanh nghiệp của ông...",Ông Trần Bá Dương: Cần đề cao sự tư vấn và tham gia kiểm soát của các tổ chức kiểm toán quốc tế
2022-04-22 17:20:00,"Chủ tịch REE: Những ai cố tình làm hại thị trường thì phải được xử lý: Phát biểu tại Hội nghị phát triển thị trường vốn an toàn, minh bạch, hiệu quả, bền vững nhằm ổn định kinh tế vĩ mô, bảo đảm các cân đối lớn của nền...",Chủ tịch REE: Những ai cố tình làm hại thị trường thì phải được xử lý
2022-04-22 08:17:00,"Nhiều nhà đầu tư chứng khoán chán nản: Theo nhiều chuyên gia, ở thị trường chứng khoán hiện nay, cơ hội lớn hơn rủi ro và nhà đầu tư cần bình tĩnh để nhìn ra cơ hội này.",Nhiều nhà đầu tư chứng khoán chán nản
2022-04-21 15:37:00,"Nhịp đập Thị trường 21/04: Thêm một phiên ATC không yên bình: Không nằm ngoài dự đoán, thị trường lại một lần nữa bị đè trong cuối phiên và lần này thì còn thêm yếu tố đáo hạn phái sinh.",Nhịp đập Thị trường 21/04: Thêm một phiên ATC không yên bình
2022-04-20 23:21:00,"Đại diện UBCKNN: Vụ thao túng của ông Đỗ Thành Nhân phức tạp, gây tác động đến thị trường chứng khoán: Ngày 20/04/2022, Cơ quan Cảnh sát điều tra Bộ Công an ra Quyết định khởi tố vụ án “Thao túng thị trường chứng khoán” (TTCK) xảy ra tại CTCP Chứng...","Đại diện UBCKNN: Vụ thao túng của ông Đỗ Thành Nhân phức tạp, gây tác động đến thị trường chứng khoán"
2022-04-20 10:10:00,Cổ phiếu “họ” FLC bị đưa vào diện cảnh báo: Các cổ phiếu bị cảnh báo đều do chậm công bố báo cáo tài chính năm 2021 đã kiểm toán quá 15 ngày so với thời hạn quy định.,Cổ phiếu “họ” FLC bị đưa vào diện cảnh báo
2022-04-19 16:53:00,Bỏng tay vì cổ phiếu “nóng”: Đà giảm nhanh và mạnh gần đây của thị trường chứng khoán Việt làm nhiều nhà đầu tư cay đắng nhận ra: Đầu tư chứng khoán có vẻ không dễ như mình nghĩ.,Bỏng tay vì cổ phiếu “nóng”
2022-04-19 08:25:00,"FOMO - 'bẫy tâm lý' khi đầu tư chứng khoán: Lo sợ bỏ qua ""món hời"" hay quá e ngại việc bị thua lỗ là biểu hiệu của nhiều nhà đầu tư chứng khoán.",FOMO - 'bẫy tâm lý' khi đầu tư chứng khoán
2022-04-18 14:00:00,"Lãnh đạo mua bán cổ phiếu: Tiếp tục thoát hàng!: Thống kê các giao dịch nội bộ trong tuần giao dịch 11/04-15/04/2022 cho thấy lực bán vẫn không ngừng hạ nhiệt, giữ nguyên vị thế trong 1 tháng trở...",Lãnh đạo mua bán cổ phiếu: Tiếp tục thoát hàng!
2022-04-18 10:00:00,"Tuần 18-22/04/2022: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock: Các cổ phiếu nóng được phân tích trong báo cáo của Phòng Tư vấn Vietstock gồm: AGR, BCE, HPG, HTN, KDC, LAS, NVB, OCB, VJC và VNM.",Tuần 18-22/04/2022: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock
2022-04-17 13:00:00,"Thị trường trái phiếu gặp hạn - tiền có chuyển sang cổ phiếu?: Thị trường chứng khoán đã có sự điều chỉnh mạnh trong hai phiên cuối tuần qua, với chỉ số VN-Index rớt từ đỉnh cao 1.525 điểm về tận 1.482 điểm...",Thị trường trái phiếu gặp hạn - tiền có chuyển sang cổ phiếu?
2022-04-15 16:48:00,"GEX: Kết phiên giảm điểm, khối ngoại mua ròng 3 phiên liên tiếp: Cổ phiếu GEX của Tập đoàn Gelex ghi nhận giảm gần 5.7% trong phiên hôm nay (15/04), đóng cửa tại 33,950 đồng/cp, khối lượng giao dịch đạt hơn 19...","GEX: Kết phiên giảm điểm, khối ngoại mua ròng 3 phiên liên tiếp"
2022-04-14 19:30:00,Chứng khoán phái sinh Ngày 15/04/2022: Rủi ro điều chỉnh vẫn còn: Các hợp đồng tương lai đồng loạt giảm điểm trong phiên giao dịch ngày 14/04/2022. Basis hợp đồng VN30F2204 gần như không đổi so với phiên trước và...,Chứng khoán phái sinh Ngày 15/04/2022: Rủi ro điều chỉnh vẫn còn
2022-04-14 10:00:00,"Ngày 14/04/2022: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock: Các cổ phiếu nóng được phân tích trong báo cáo của Phòng Tư vấn Vietstock gồm: AGG, BCE, HPG, HTN, KDC, LAS, NVB, OCB, VJC và VCG.",Ngày 14/04/2022: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock
2022-04-13 15:25:00,"Nhịp đập Thị trường 13/04: Bừng tỉnh sau cơn mê: Sau một nhịp rơi khá sâu đầu phiên chiều, tưởng chừng kịch bản phiên chiều qua sẽ tái diễn nhưng tâm lý bi quan có vẻ đã đi qua. Lực mua mạnh toàn...",Nhịp đập Thị trường 13/04: Bừng tỉnh sau cơn mê
2022-04-13 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 13/04: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 13/04
2022-04-12 15:12:00,"Giữa lùm xùm tổ chức Đại hội, một cổ đông lớn bán ra 1.9 triệu cp HQC: Tại CTCP Tư vấn Thương mại Dịch vụ Địa Ốc Hoàng Quân (HOSE: HQC), ông Lê Văn Lợi vừa bán gần 1.9 triệu cp, hạ sở hữu xuống còn 5.6%. Động...","Giữa lùm xùm tổ chức Đại hội, một cổ đông lớn bán ra 1.9 triệu cp HQC"
2022-04-12 08:00:00,"HSG lên tiếng về tin đồn khiến cổ phiếu giảm sàn phiên 08/04: Tại phiên giao dịch chiều ngày 08/04/2022, trên các diễn đàn về chứng khoán, các nhóm mạng xã hội (Zalo, Viber, Telegram,...) đã lan truyền hình ảnh...",HSG lên tiếng về tin đồn khiến cổ phiếu giảm sàn phiên 08/04
