Published_time,news_content,news_headline
2023-01-05 12:22:00,Phân tích kỹ thuật phiên chiều 05/01: Thị trường tiếp tục giao dịch giằng co: Các chỉ báo Stochastic Oscillator và MACD đều đã cho mua nhưng việc khối lượng trồi sụt thất thường là rủi ro lớn trong ngắn hạn. Các mẫu hình...,Phân tích kỹ thuật phiên chiều 05/01: Thị trường tiếp tục giao dịch giằng co
2023-01-05 06:00:00,05/01: Đọc gì trước giờ giao dịch chứng khoán?: Cùng điểm lại những tin tức tài chính kinh tế đáng chú ý diễn ra trong 24h qua trước giờ giao dịch hôm nay. ,05/01: Đọc gì trước giờ giao dịch chứng khoán?
2023-01-04 13:15:00,"Người nhà Chủ tịch đăng ký bán gần 17 triệu cp ST8: Nếu giao dịch thành công, người nhà của Chủ tịch HĐQT CTCP Siêu Thanh (HOSE: ST8) Yeng Cam Meng sẽ thoái toàn bộ gần 65% vốn đang nắm giữ tại Công ty.",Người nhà Chủ tịch đăng ký bán gần 17 triệu cp ST8
2023-01-03 19:30:00,Chứng khoán phái sinh Ngày 04/01/2023: Tâm lý lạc quan trở lại trong ngắn hạn: Các hợp đồng tương lai đồng loạt tăng điểm trong phiên giao dịch ngày 03/01/2023. Basis hợp đồng VN30F2301 mở rộng hơn so với phiên trước đó và đạt...,Chứng khoán phái sinh Ngày 04/01/2023: Tâm lý lạc quan trở lại trong ngắn hạn
2023-01-03 13:00:00,"Cổ phiếu nào đã luôn tăng trong 3 năm qua?: Trong 3 năm vừa qua, từ 2020-2022, thị trường chứng khoán Việt Nam đã trải qua nhiều thăng trầm bởi sự ảnh hưởng của dịch COVID-19 và hệ quả mà nó...",Cổ phiếu nào đã luôn tăng trong 3 năm qua?
2023-01-02 19:00:00,"Góc nhìn tuần 03 - 06/01: Loanh quanh ở vùng 1,010 - 1,030 điểm?: Trong tuần đầu năm mới (03 - 06/01), dự báo chỉ số vẫn duy trì loanh quanh vùng hiện tại với các nhịp hồi kiểm tra lại vùng giá trị tích lũy 1,010 -...","Góc nhìn tuần 03 - 06/01: Loanh quanh ở vùng 1,010 - 1,030 điểm?"
2023-01-01 13:00:00,"Khối ngoại quay lại mua ròng hơn 28 ngàn tỷ đồng trên sàn HOSE trong năm 2022: Trong bối cảnh diễn biến các chỉ số thị trường tương đối tiêu cực của năm 2022, nhà đầu tư nước ngoài (hay khối ngoại) đã mua ròng ở cả 2 sàn HOSE và...",Khối ngoại quay lại mua ròng hơn 28 ngàn tỷ đồng trên sàn HOSE trong năm 2022
2022-12-30 13:24:00,Tạm dừng đấu giá cổ phần BMF do Petrolimex nắm giữ: Sở Giao dịch Chứng khoán Hà Nội (HNX) vừa thông báo về việc tạm dừng tổ chức đấu giá cổ phần của CTCP Vật liệu Xây dựng và Chất đốt Đồng Nai (UPCoM:...,Tạm dừng đấu giá cổ phần BMF do Petrolimex nắm giữ
2022-12-29 21:00:00,Cha đẻ của Ichimoku là ai?: Mây Ichimoku là bộ chỉ báo kỹ thuật nổi tiếng trong giới tài chính. Bạn có biết ai là cha đẻ của chỉ báo này?,Cha đẻ của Ichimoku là ai?
2022-12-29 12:35:00,"Phân tích kỹ thuật phiên chiều 29/12: Khối lượng giao dịch duy trì ở mức thấp: Trong phiên giao dịch buổi sáng ngày 29/12/2022, VN-Index hình thành mẫu hình nến Spinning Top với khối lượng giao dịch thấp cho thấy tâm lý nhà đầu...",Phân tích kỹ thuật phiên chiều 29/12: Khối lượng giao dịch duy trì ở mức thấp
2022-12-28 17:22:00,Vietstock Daily 29/12/2022: Tăng trong nghi ngờ: VN-Index có phiên hồi phục với mức tăng hơn 11 điểm với thanh khoản duy trì ở mức thấp cho thấy tâm lý lạc quan vẫn chưa thật sự trở lại. Tuy nhiên...,Vietstock Daily 29/12/2022: Tăng trong nghi ngờ
2022-12-28 06:00:00,28/12: Đọc gì trước giờ giao dịch chứng khoán?: Cùng điểm lại những tin tức tài chính kinh tế trong nước và quốc tế đáng chú ý diễn ra trong 24h qua trước giờ giao dịch hôm nay.,28/12: Đọc gì trước giờ giao dịch chứng khoán?
2022-12-27 11:36:00,"Công ty Khải Hưng muốn thoái sạch vốn tại XMC: Công ty TNHH Khải Hưng đăng ký bán thỏa thuận toàn bộ gần 13.5 triệu cp đang sở hữu tại CTCP Đầu tư Xây dựng Xuân Mai (UPCoM: XMC), tương đương...",Công ty Khải Hưng muốn thoái sạch vốn tại XMC
2022-12-26 17:58:00,"Tự doanh 26/12: Bán ròng gần 84 tỷ đồng HPG: Phiên 26/12, khối tự doanh công ty chứng khoán bán ròng gần 10 tỷ đồng. Trong đó, HPG là mã bị bán nhiều nhất với 84 tỷ đồng, theo sau là NAB với gần...",Tự doanh 26/12: Bán ròng gần 84 tỷ đồng HPG
2022-12-26 11:00:00,Con trai bầu Thắng đăng ký mua 1 triệu cp TTF : Ông Võ Quốc Lợi - Thành viên HĐQT CTCP Tập đoàn Kỹ nghệ gỗ Trường Thành (HOSE: TTF) đăng ký mua 1 triệu cp TTF từ ngày 29/12/2022-27/01/2023.,Con trai bầu Thắng đăng ký mua 1 triệu cp TTF 
2022-12-25 23:39:00,"Kinh tế trưởng SSI: Đi săn voi thì đừng nên quá quan tâm đến dấu chân thỏ: Sau giai đoạn bứt phá mạnh khoảng 25% từ đáy, đà tăng của thị trường đã chững lại và chỉ số đang bước vào trạng thái vận động không xu hướng trong...",Kinh tế trưởng SSI: Đi săn voi thì đừng nên quá quan tâm đến dấu chân thỏ
2022-12-23 20:00:00,Khối ngoại đã mua ròng bao nhiêu từ đầu tháng 11/2022?: Dòng vốn của khối ngoại đang cuộn trào trên sàn chứng khoán Việt và đây cũng là yếu tố chính châm ngòi cho sự hồi phục của thị trường trong thời gian...,Khối ngoại đã mua ròng bao nhiêu từ đầu tháng 11/2022?
2022-12-23 13:00:00,"Quỹ ETF của iShares mua ròng mạnh cổ phiếu Việt, nhắm vào STB, SHB, VND: Trong giai đoạn từ 09-19/12, iShares MSCI Frontier & Select EM ETF – quỹ ETF chuyên tập trung vào các cổ phiếu thị trường cận biên và mới nổi – tiếp...","Quỹ ETF của iShares mua ròng mạnh cổ phiếu Việt, nhắm vào STB, SHB, VND"
2022-12-22 19:30:00,Chứng khoán phái sinh ngày 23/12/2022: Sự biến động chưa dừng lại: Các hợp đồng tương lai đồng loạt tăng điểm trong phiên giao dịch ngày 22/12/2022. Basis hợp đồng VN30F2301 đảo chiều so với phiên trước đó và đạt giá...,Chứng khoán phái sinh ngày 23/12/2022: Sự biến động chưa dừng lại
2022-12-22 14:08:00,Chủ tịch HPX sang tay 10 triệu cp cho em trai? : Ông Đỗ Quý Hải - Chủ tịch HĐQT CTCP Đầu tư Hải Phát (HOSE: HPX) vừa đăng ký bán ra 10 triệu cp HPX với mục đích cơ cấu danh mục đầu tư.,Chủ tịch HPX sang tay 10 triệu cp cho em trai? 
2022-12-21 21:04:00,"ASA hủy 70% cổ phiếu đang lưu hành: Theo biên bản họp ĐHĐCĐ bất thường năm 2022 của CTCP ASA (UPCoM: ASA), đại hội đã thông qua phương án xử lý hủy bỏ 7 triệu cp ASA, tương đương 70%...",ASA hủy 70% cổ phiếu đang lưu hành
2022-12-21 11:00:00,DCM - Triển vọng khá tích cực: CTCP Phân bón Dầu khí Cà Mau (HOSE: DCM) là một trong những doanh nghiệp hàng đầu Việt Nam trong lĩnh vực sản xuất và kinh doanh phân bón. Việc đầu...,DCM - Triển vọng khá tích cực
2022-12-20 15:29:00,"Nhịp đập Thị trường 20/12: Thanh khoản cải thiện, VN-Index giảm phiên thứ 2 liên tiếp: Trong khoảng thời gian 10 phút từ 14h12 đến 14h21, thị trường hoạt động khá tốt. VN-Index tăng 15 điểm từ 1,015 điểm đến 1,030 điểm. Tuy nhiên đà...","Nhịp đập Thị trường 20/12: Thanh khoản cải thiện, VN-Index giảm phiên thứ 2 liên tiếp"
2022-12-19 21:27:00,"Thủ tướng yêu cầu tập trung hoàn thiện khung pháp lý thị trường chứng khoán và TPDN: Chiều 19/12, tại Hà Nội, Thủ tướng Phạm Minh Chính dự Hội nghị tổng kết năm 2022, triển khai kế hoạch năm 2023 của ngành tài chính. Thủ tướng đã có...",Thủ tướng yêu cầu tập trung hoàn thiện khung pháp lý thị trường chứng khoán và TPDN
2022-12-19 13:27:00,"Năm 2023: Cơ hội nào cho chứng khoán Việt Nam?: Thị trường chứng khoán Việt Nam năm 2022 đã trải qua nhiều biến động. Tính chung 11 tháng năm nay, giá trị giao dịch bình quân đạt 20.556 tỷ...",Năm 2023: Cơ hội nào cho chứng khoán Việt Nam?
2022-12-19 08:00:00,Top cổ phiếu đáng chú ý đầu tuần 19/12: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu tuần 19/12
2022-12-17 09:04:00,"Cổ phiếu tăng 50% từ đáy, Vicostone muốn mua lại 4.8 triệu cp quỹ: Ngày 14/12, CTCP Vicostone (HNX: VCS) công bố nghị quyết HĐQT thông qua nội dung xin ý kiến cổ đông bằng văn bản về phương án mua lại cổ phiếu của...","Cổ phiếu tăng 50% từ đáy, Vicostone muốn mua lại 4.8 triệu cp quỹ"
2022-12-16 09:02:00,"Công ty nhiều biến động, thành viên HĐQT muốn mua 2 triệu cp TVC: Ông Bùi Minh Tuấn - Thành viên HĐQT CTCP Tập đoàn Quản lý tài sản Trí Việt (HNX: TVC) đăng ký mua 2 triệu cp TVC nhằm tăng tỷ lệ sở hữu. Giao dịch dự...","Công ty nhiều biến động, thành viên HĐQT muốn mua 2 triệu cp TVC"
2022-12-15 13:40:00,"Quỹ ETF ngoại trăm triệu đô tiếp tục mua ròng cổ phiếu Việt: Trong giai đoạn từ 25/11-08/12, quỹ VanEck Vietnam ETF (VNM ETF) chi tiền mua ròng các mã cổ phiếu Việt và không bán bất kỳ mã nào.",Quỹ ETF ngoại trăm triệu đô tiếp tục mua ròng cổ phiếu Việt
2022-12-15 06:00:00,15/12: Đọc gì trước giờ giao dịch chứng khoán?: Cùng điểm lại những tin tức tài chính kinh tế trong nước và quốc tế đáng chú ý diễn ra trong 24h qua trước giờ giao dịch hôm nay.,15/12: Đọc gì trước giờ giao dịch chứng khoán?
2022-12-14 10:37:00,"Một công ty vốn 100 tỷ trở thành cổ đông lớn của AFX: Ngày 08/12/2022, CTCP Dịch vụ tài chính và Mua bán nợ Việt Nam đã mua vào 800 ngàn cp của CTCP Xuất nhập khẩu Nông sản Thực phẩm An Giang (UPCoM:...",Một công ty vốn 100 tỷ trở thành cổ đông lớn của AFX
2022-12-13 18:08:00,"Tự doanh 13/12: Mua ròng NVL 186 tỷ đồng: Phiên 13/12, khối tự doanh mua ròng tổng cộng gần 188 tỷ đồng. Nguyên nhân đến từ việc NVL được mua ròng mạnh 186 tỷ đồng. Ngược lại, ACB bị bán ròng...",Tự doanh 13/12: Mua ròng NVL 186 tỷ đồng
2022-12-13 09:22:00,Vợ Tổng Giám đốc CII gom thành công 1 triệu cp: Bà Phạm Thị Thúy Hằng đã mua thành công 1 triệu cp CTCP Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh (HOSE: CII) với mục đích tăng tỷ lệ sở hữu...,Vợ Tổng Giám đốc CII gom thành công 1 triệu cp
2022-12-12 18:18:00,"Tự doanh 12/12: Bán ròng gần 397 tỷ đồng: Phiên 12/12, tự doanh công ty chứng khoán bán ròng gần 397 tỷ đồng. Trong đó, VNM là mã bị bán ròng nhiều nhất với giá trị 60.5 tỷ đồng, bỏ xa VPB...",Tự doanh 12/12: Bán ròng gần 397 tỷ đồng
2022-12-12 12:23:00,"Phân tích kỹ thuật phiên chiều 12/12: Tâm lý giằng co được duy trì: Trong phiên giao dịch buổi sáng ngày 12/12/2022, VN-Index hình thành mẫu hình nến Doji cho thấy tâm lý giằng co của nhà đầu tư.",Phân tích kỹ thuật phiên chiều 12/12: Tâm lý giằng co được duy trì
2022-12-11 21:04:00,"Góc nhìn tuần 12 - 16/12: Tích lũy ở vùng 1,050 điểm?: Theo VCBS, VN-Index sẽ cần tích lũy một thời gian quanh vùng 1,050 điểm để cung chốt lời ngắn hạn được hấp thụ hết trước khi có thể tiếp tục hướng...","Góc nhìn tuần 12 - 16/12: Tích lũy ở vùng 1,050 điểm?"
2022-12-10 05:46:00,"VNM ETF loại 4 cổ phiếu Việt Nam trong kỳ review quý 4: Rạng sáng ngày 10/12 theo giờ Việt Nam, MV Index Solutions (MVIS) thông báo loại 4 cổ phiếu BCG, DXG, ITA và THD khỏi danh mục của MVIS Vietnam Index...",VNM ETF loại 4 cổ phiếu Việt Nam trong kỳ review quý 4
2022-12-09 12:26:00,"Phân tích kỹ thuật phiên chiều 09/12: Giao dịch hạn chế: Trong phiên giao dịch buổi sáng ngày 09/12/2022, VN-Index liên tục hình thành những cây nến có râu dài cho thấy tâm lý giằng co kéo dài của nhà đầu...",Phân tích kỹ thuật phiên chiều 09/12: Giao dịch hạn chế
2022-12-08 19:20:00,"Góc nhìn 09/12: Bứt phá?: Các công ty chứng khoán (CTCK) nhận định thị trường có thể sẽ tăng mạnh trong phiên 09/12 khi dòng tiền đang có dấu hiệu quay lại. Tuy nhiên, áp lực...",Góc nhìn 09/12: Bứt phá?
2022-12-08 08:45:00,"Vì sao trái phiếu Chính phủ phát hành giảm?: Từ đầu năm đến nay, trái phiếu Chính phủ phát hành chỉ đạt 46% kế hoạch đề ra. Theo chuyên gia, nguyên nhân bởi tốc độ giải ngân đầu tư công chậm là...",Vì sao trái phiếu Chính phủ phát hành giảm?
2022-12-07 15:30:00,"Nhịp đập Thị trường 07/12: VIC giúp VN-Index hãm đà rơi: Kết thúc phiên giao dịch, VN-Index giảm 7.67 điểm (-0.73%), xuống còn 1,041.02 điểm; HNX-Index giảm 2.87 điểm (-1.35%), xuống còn 209.93 điểm. Độ...",Nhịp đập Thị trường 07/12: VIC giúp VN-Index hãm đà rơi
2022-12-06 20:00:00,"Thị trường chứng quyền 07/12/2022: Lực bán áp đảo trên diện rộng: Kết thúc phiên giao dịch ngày 06/12/2022, toàn thị trường có 4 mã tăng, 105 mã giảm và 22 mã tham chiếu. Khối ngoại tiếp tục bán ròng với tổng mức...",Thị trường chứng quyền 07/12/2022: Lực bán áp đảo trên diện rộng
2022-12-06 15:07:00,"Thủ tướng yêu cầu xây dựng một nghị định sửa đổi nhiều nghị định liên quan tới TTCK, trái phiếu: Tại cuộc họp Thường trực Chính phủ về điều hành chính sách tài khóa, chính sách tiền tệ, kinh tế vĩ mô cuối năm 2022 và đầu năm 2023 sáng ngày 6/12...","Thủ tướng yêu cầu xây dựng một nghị định sửa đổi nhiều nghị định liên quan tới TTCK, trái phiếu"
2022-12-06 06:00:00,06/12: Đọc gì trước giờ giao dịch chứng khoán?: Cùng điểm lại những tin tức tài chính kinh tế trong nước và quốc tế đáng chú ý diễn ra trong 24h qua trước giờ giao dịch hôm nay. ,06/12: Đọc gì trước giờ giao dịch chứng khoán?
2022-12-05 16:26:00,APG thoái toàn bộ vốn tại DDP: CTCP Chứng khoán APG (HOSE: APG) đã bán sạch cổ phần đang nắm giữ tại CTCP DAP - VINACHEM (UPCoM: DDV) - tương đương hơn 8 triệu cp. Số cổ phiếu được...,APG thoái toàn bộ vốn tại DDP
2022-12-05 12:27:00,"Phân tích kỹ thuật phiên chiều 05/12: Tiếp đà hồi phục: Trong phiên giao dịch buổi sáng ngày 05/12/2022, VN-Index hình thành mẫu hình nến Hammer và tiếp tục tăng trưởng cho thấy nhà đầu tư đang lạc quan.",Phân tích kỹ thuật phiên chiều 05/12: Tiếp đà hồi phục
2022-12-05 08:00:00,Top cổ phiếu đáng chú ý đầu tuần 05/12: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu tuần 05/12
2022-12-03 19:00:00,"Nhóm ngân hàng cùng cổ phiếu “họ Vingroup” đưa VN-Index về lại mốc 1,000 điểm: Hai chỉ số thị trường đã tiếp tục nối dài đà hồi phục trong tuần 28/11-02/12/2022. VN-Index tăng hơn 11% so với cuối tuần trước, thành công quay trở...","Nhóm ngân hàng cùng cổ phiếu “họ Vingroup” đưa VN-Index về lại mốc 1,000 điểm"
2022-12-02 14:56:00,"BCG giải trình cổ phiếu tăng trần 5 phiên liên tiếp: CTCP Tập đoàn Bamboo Capital (HoSE: BCG) đã tăng trần 5 phiên liên tiếp kể từ ngày 25/11 đến ngày 01/12. Qua 5 phiên, thị giá tăng gần 40%, đạt 7,550...",BCG giải trình cổ phiếu tăng trần 5 phiên liên tiếp
2022-12-02 06:00:00,02/12: Đọc gì trước giờ giao dịch chứng khoán?: Cùng điểm lại những tin tức tài chính kinh tế trong nước và quốc tế đáng chú ý diễn ra trong 24h qua trước giờ giao dịch hôm nay. ,02/12: Đọc gì trước giờ giao dịch chứng khoán?
2022-12-01 13:45:00,IDJ giải trình cổ phiếu tăng trần 5 phiên do cung cầu thị trường: CTCP Đầu tư IDJ Việt Nam (HNX: IDJ) đã giải trình về giá cổ phiếu tăng trần 5 phiên liên tiếp từ 24-30/11.,IDJ giải trình cổ phiếu tăng trần 5 phiên do cung cầu thị trường
2022-12-01 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 01/12: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 01/12
2022-11-30 13:15:00,"PAC: Nhóm Đầu tư Sài Gòn 3 Capital thoái vốn, Quỹ Đầu tư Cơ hội PVI mua vào: Theo báo cáo giao dịch, Quỹ Đầu tư Cơ hội PVI (POF) đã mua vào hơn 7 triệu cp của CTCP Pin Ắc quy Miền Nam (Pinaco, HOSE: PAC), tương ứng 15.11% vốn...","PAC: Nhóm Đầu tư Sài Gòn 3 Capital thoái vốn, Quỹ Đầu tư Cơ hội PVI mua vào"
2022-11-29 19:33:00,"Góc nhìn 30/11: Đà tăng đang được ủng hộ: Theo TPS, thị trường tăng kèm thanh khoản cao cho thấy tâm lý nhà đầu tư đã tích cực hơn và họ sẵn sàng trả giá cao hơn thay vì phân vân như trước...",Góc nhìn 30/11: Đà tăng đang được ủng hộ
2022-11-29 10:10:00,"Xem World Cup nghĩ về… đầu tư chứng khoán: Bóng đá và chứng khoán, hai lĩnh vực tưởng chừng như hoàn toàn khác biệt nhưng lại bất ngờ có nhiều điểm tương đồng thú vị.",Xem World Cup nghĩ về… đầu tư chứng khoán
2022-11-28 19:42:00,Góc nhìn 29/11: Tiếp diễn đà tăng giá: TVSI dự báo rằng áp lực chốt lời điều chỉnh để lấp lại gap tăng giá sẽ diễn ra và nếu VN-Index vẫn duy trì trên vùng 970 điểm thì đà tăng giá vẫn sẽ...,Góc nhìn 29/11: Tiếp diễn đà tăng giá
2022-11-28 11:59:00,"Chọn VRE, VNM và KBC để đầu tư?: Các công ty chứng khoán (CTCK) khuyến nghị mua VRE đến từ kỳ vọng lợi nhuận mảng cho thuê bán lẻ sẽ tăng trưởng tích cực vào năm 2023; khuyến nghị...","Chọn VRE, VNM và KBC để đầu tư?"
2022-11-27 09:26:00,Giao dịch quỹ đầu tư: Lực bán dẫn dắt: Quỹ đầu tư tiếp tục có thêm 1 tuần giao dịch sôi động (21-25/11/2022) với chiều bán chiếm thế áp đảo.,Giao dịch quỹ đầu tư: Lực bán dẫn dắt
2022-11-25 12:16:00,"Phân tích kỹ thuật phiên chiều 25/11: Lạc quan trở lại: Trong phiên giao dịch buổi sáng ngày 25/11/2022, VN-Index hình thành mẫu hình nến Rising Window cho thấy tâm lý nhà đầu tư đang tích cực.",Phân tích kỹ thuật phiên chiều 25/11: Lạc quan trở lại
2022-11-24 14:24:00,"Nghịch lý kết quả kinh doanh tốt nhưng giá cổ phiếu lại giảm: Những đợt thoái trào của thị trường chứng khoán như hiện nay thường để lại những thắc mắc xem ra rất khó lý giải, có thể coi là nghịch lý, rằng doanh...",Nghịch lý kết quả kinh doanh tốt nhưng giá cổ phiếu lại giảm
2022-11-23 19:30:00,Chứng khoán phái sinh Ngày 24/11/2022: Sự biến động vẫn chưa dừng lại: Các hợp đồng tương lai đồng loạt giảm điểm trong phiên giao dịch ngày 23/11/2022. Basis hợp đồng VN30F2212 thu hẹp so với phiên trước đó và đạt giá...,Chứng khoán phái sinh Ngày 24/11/2022: Sự biến động vẫn chưa dừng lại
2022-11-23 09:52:00,"SSI Research: VNM ETF có thể loại 4 cổ phiếu: Trong báo cáo dự đoán thay đổi danh mục ETF quý 4/2022, SSI Research dự đoán 4 cổ phiếu có thể bị loại ra khỏi chỉ số MVIS Vietnam Index, đồng thời...",SSI Research: VNM ETF có thể loại 4 cổ phiếu
2022-11-22 17:51:00,"Tự doanh 22/11: Mua ròng mạnh NVL, bán ròng mạnh HDG, VPB: Phiên 22/11, tự doanh công ty chứng khoán bán ròng hơn 212 tỷ đồng. Trong phiên, NVL được mua ròng hơn 38 tỷ đồng, đứng đầu danh sách mua ròng. Ở...","Tự doanh 22/11: Mua ròng mạnh NVL, bán ròng mạnh HDG, VPB"
2022-11-22 14:33:00,"Bị hạn chế giao dịch, vì sao cổ phiếu SJC vẫn trần 5 phiên liên tiếp?: CTCP Sông Đà 1.01 (UPCoM: SJC) vừa có văn bản giải trình giá cổ phiếu tăng trần 5 phiên liên tiếp. Đáng chú ý, diễn biến tăng trần diễn ra ngay cả...","Bị hạn chế giao dịch, vì sao cổ phiếu SJC vẫn trần 5 phiên liên tiếp?"
2022-11-21 20:33:00,"Góc nhìn 22/11: Tích lũy trên mức 950 điểm?: Với diễn biến hiện tại, TPS kỳ vọng thị trường sẽ có sự tích lũy trên mức 950 điểm trước khi có sự bứt phá trở lại trên mức tâm lý 1,000 điểm.",Góc nhìn 22/11: Tích lũy trên mức 950 điểm?
2022-11-21 13:23:00,"Chủ tịch HPX cùng người nhà bị nhiều công ty chứng khoán buộc bán giải chấp: Trong bối cảnh thị giá các cổ phiếu ngành bất động sản đang có những ảnh hưởng tiêu cực, lãnh đạo nhiều công ty bất động sản cùng thành viên gia đình...",Chủ tịch HPX cùng người nhà bị nhiều công ty chứng khoán buộc bán giải chấp
2022-11-21 08:14:00,"Chứng khoán chuyển mình từ nguồn lực nội tại, được hay không?: Kết thúc tuần giao dịch, VN-Index vẫn dưới mốc 970 điểm – vùng giá của giai đoạn cuối 2019 đầu 2020 trước khi dịch Covid-19 xảy ra, đã tiếp tục làm...","Chứng khoán chuyển mình từ nguồn lực nội tại, được hay không?"
2022-11-19 17:00:00,"Gỡ ‘vướng’ để nâng tầm thị trường chứng khoán: Thị trường chứng khoán (TTCK) Việt Nam hiện có quy mô vốn hóa lớn hơn nhiều quốc gia thuộc thị trường mới nổi. Theo các chuyên gia, lợi thế về quy mô...",Gỡ ‘vướng’ để nâng tầm thị trường chứng khoán
2022-11-18 13:12:00,"Mặt bằng lãi suất margin mới của công ty chứng khoán: Trước động thái tăng lãi suất của NHNN, các công ty chứng khoán (CTCK) cũng đã điều chỉnh lãi suất giao dịch ký quỹ (margin). Khảo sát 20 CTCK có quy...",Mặt bằng lãi suất margin mới của công ty chứng khoán
2022-11-18 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 18/11: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 18/11
2022-11-17 12:30:00,"Phân tích kỹ thuật phiên chiều 17/11: Tâm lý lạc quan tiếp diễn: Trong phiên giao dịch buổi sáng ngày 17/11/2022, VN-Index xuất hiện mẫu hình nến Rising Window cho thấy tâm lý nhà đầu tư đã tích cực trở lại trong...",Phân tích kỹ thuật phiên chiều 17/11: Tâm lý lạc quan tiếp diễn
2022-11-16 19:20:00,"Góc nhìn 17/11: Hồi phục ngắn hạn?: VCBS dự báo nếu lực cầu được duy trì tốt, VN-Index sẽ có nhịp phục hồi ngắn trong các phiên tới và đối mặt với kháng cự mạnh quanh vùng 980-1,000.",Góc nhìn 17/11: Hồi phục ngắn hạn?
2022-11-16 10:03:00,Lãnh đạo NLG đăng ký mua cổ phiếu: Ông Nguyễn Xuân Quang - Chủ tịch HĐQT CTCP Đầu tư Nam Long (HOSE: NLG) cùng 2 con trai tiếp tục đăng ký mua thêm cổ phiếu trong thời gian từ...,Lãnh đạo NLG đăng ký mua cổ phiếu
2022-11-15 16:00:00,Tổng Giám đốc Tasco đăng ký mua 2 triệu cp : Ông Hồ Việt Hà - Phó Chủ tịch HĐQT kiêm Tổng Giám đốc CTCP Tasco (HNX: HUT) vừa đăng ký mua 2 triệu cp trong thời gian từ 18/11-16/12/2022 với mục...,Tổng Giám đốc Tasco đăng ký mua 2 triệu cp 
2022-11-15 08:55:00,"Thị giá về đáy 14 tháng, Chủ tịch DGC đăng ký mua 1 triệu cp: Ông Đào Hữu Huyền - Chủ tịch HĐQT CTCP Tập đoàn Hóa chất Đức Giang (HOSE: DGC) vừa đăng ký mua 1 triệu cp DGC nhằm tăng tỷ lệ sở hữu. Giao dịch dự...","Thị giá về đáy 14 tháng, Chủ tịch DGC đăng ký mua 1 triệu cp"
2022-11-14 17:00:00,"Học đầu tư chứng khoán với Talkshow “Bí mật đồng tiền”: Đầu tư chứng khoán chắc chắn không hề dễ dàng. Muốn thành công trên thị trường, nhà đầu tư cần liên tục học hỏi, tích lũy kinh nghiệm thông qua sách...",Học đầu tư chứng khoán với Talkshow “Bí mật đồng tiền”
2022-11-14 13:00:00,"Triển vọng nào dành cho VEA, DHG và GMD?: Các công ty chứng khoán (CTCK) khuyến nghị mua với VEA nhờ thị trường xe hồi phục, lợi nhuận được chia từ Honda và Toyota gia tăng trong 2022-2023;...","Triển vọng nào dành cho VEA, DHG và GMD?"
2022-11-13 20:54:00,"Góc nhìn tuần 14 - 18/11: Thận trọng vì rủi ro giảm vẫn còn: Phiên 11/11 thị trường trong nước kết thúc với gần 140 cổ phiếu đóng cửa ở mức giá sàn là điều đáng suy nghĩ. Theo đó, MBS cho rằng nhà đầu tư vẫn...",Góc nhìn tuần 14 - 18/11: Thận trọng vì rủi ro giảm vẫn còn
2022-11-11 23:46:00,"UBCKNN lý giải về đà giảm của thị trường chứng khoán trong thời gian qua: Theo Ủy ban Chứng khoán Nhà nước (UBCKNN), thị trường chứng khoán Việt Nam biến động mạnh trong thời gian qua xuất phát từ tâm lý thận trọng của nhà...",UBCKNN lý giải về đà giảm của thị trường chứng khoán trong thời gian qua
2022-11-11 11:30:00,"Thành viên HĐQT mua thành công 2.11 triệu cp SP2 : Ông Mai Đình Nhật - Thành viên HĐQT CTCP Thủy điện Sử Pán 2 (UPCoM: SP2) đã mua thành công hơn 2.11 triệu cp SP2, tương đương 10.24% vốn, trong ngày...",Thành viên HĐQT mua thành công 2.11 triệu cp SP2 
